nameEn,nameZh,cas,unii,synonyms
Ilex Aquifolium Flowering Top,,,5ENR9SAN1W,"F01 ANGR-RLS|happy heart|Calc Phos, Calc Sulph, Carpinus betulus flos, Fer Phos, Ilex aquifolium flos, Impatiens glandulifera flos, Kali Phos, Mag Phos, Nat Mur, Nat Sulph|ALLEGHENY MONKEYFLOWER, ARNICA MONTANA, ARNICA MONTANA FLOWER, CEANOTHUS INTEGERRIMUS, EHRENDORFERIA CHRYSANTHA, FAGUS SYLVATICA FLOWER, IGNATIA AMARA, ILEX AQUIFOLIUM FLOWER, MALUS SYLVESTRIS FLOWER, MULLEIN FLOWER, NETTLELEAF GIANT HYSSOP, PINUS SYLVESTRIS FLOWER, SALIX ALBA FLOWER|muscles and joints|Aesculus car, Aesculus hip, Agrimonia eup, Bromus ram, Calluna vulg, Carpinus bet, Castanea sat, Centaurium umb, Ceratostigma willm, Cichorium int, Clematis vit, Fagus sylv, Gentianella amarella, Helianthemum nummularium, Ilex aquifolium, Impatiens gland, Larix decidua, Lonicera caprifolium, Malus, Mimulus gut, Olea europ, Ornithogalum umb, Pinus syl, Populus trem, Prunus cera, Quercus rob, Rock water, Rosa can, Salix vit, Scleranthus annnus, Sinapis arv, Ulex euro, Ulmus proc, Verbena, Vitis vin|F04 FR-TRST|Ilex aquifolium"
Verbena Officinalis Flowering Top,,,311PNK9CDZ,"Liver Drainage|Verbena officinalis|ACER NIGRUM, AESCULUS HIPPOCASTANUM, AGNUS CASTUS, ALFALFA, ALOE VERA, AMERICAN GINSENG, ARNICA MONTANA, BORAGE FLOWER, CAYENNE, CHININUM ARSENICOSUM, CORNUS NUTTALLII, ENGLISH ELM, EUROPEAN HORNBEAM, EUROPEAN HORSE CHESTNUT, EUROPEAN OLIVE, FUCHSIA, IRIS MISSOURIENSIS, LILAC, NASTURTIUM, NELUMBO NUCIFERA, NUX VOMICA, PEACH FLOWER, PHOSPHORICUM ACIDUM, PRUNELLA VULGARIS, RUDBECKIA HIRTA, SCARLET PIMPERNEL, SPICEBUSH, VERBENA OFFICINALIS, ZINNIA ELEGANS|RET Large Intestine|Aesculus car, Aesculus hip, Agrimonia eup, Bromus ram, Calluna vulg, Carpinus bet, Castanea sat, Centaurium umb, Ceratostigma willm, Cichorium int, Clematis vit, Fagus sylv, Gentianella amarella, Helianthemum nummularium, Ilex aquifolium, Impatiens gland, Larix decidua, Lonicera caprifolium, Malus, Mimulus gut, Olea europ, Ornithogalum umb, Pinus syl, Populus trem, Prunus cera, Quercus rob, Rock water, Rosa can, Salix vit, Scleranthus annnus, Sinapis arv, Ulex euro, Ulmus proc, Verbena, Vitis vin|RET Large Intestine 7004|ADELHEID AQUA, AGRIMONY, MALUS SYLVESTRIS, ARSENICUM ALBUM, FILAREE, HEATHER, HORSE CHESTNUT, LACHESIS MUTUS, NASTURTIUM, RED HORSE CHESTNUT, SEPIA, SILICEA, STRAMONIUM, VERBENA OFFICINALIS|RET Heart 7009"
Castanea Sativa Flower,,,YHZ719F7M3,"Calc Phos, Calc Sulph, Castanea sativa flos, Ignatia Amara, Juglans regia flos, Kali Phos, Nat Mur, Nat Sulph, Ornitholagum umbellatum flos, Phos Acid|ADRENALINUM, AETHUSA CYNAPIUM, AGNUS CASTUS, ALFALFA, ARGENTUM NITRICUM, AURUM METALLICUM, AVENA SATIVA, CERATOSTIGMA WILLMOTTIANUM FLOWER, CHERRY PLUM FLOWER, DAMIANA, EUROPEAN ASPEN FLOWER, EUROPEAN HORNBEAM FLOWER, GORSE FLOWER, HYPERICUM PERFORATUM, KALI PHOSPHORICUM, LYCOPODIUM CLAVATUM, MANDRAGORA OFFICINARUM, NATRUM MURIATICUM, PASSIFLORA INCARNATA, ROSA CANINA FLOWER, SEPIA, SWEET CHESTNUT FLOWER, THYROIDINUM, WILD MUSTARD FLOWER|Adeps suillus, Adrenalinium, Adrenocorticotrophin, Agrimonia eupatoria flos, Ammounium bromatum, Anacardium orientale, Antimonium crudum, Castanea sativa flos, Calcarea carbonica, Coenzyme A, Cortisone aceticum, Fucus vesiculosus, Hypothalamus, Kali bichromicum, Pituitarum posterium, RNA, Sabadilla, Staphysagria, Thyroidinum|Bach Original Flower Remedies Sweet Chestnut|Gentianella amarella, Ulex europaeus, Larix decidua, Quercus robur, Olea europaea, Castanea sativa, Bromus ramosus, Carbo Vegetabilis|RET Lung 7003|RET Lung|Aesculus car, Aesculus hip, Agrimonia eup, Bromus ram, Calluna vulg, Carpinus bet, Castanea sat, Centaurium umb, Ceratostigma willm, Cichorium int, Clematis vit, Fagus sylv, Gentianella amarella, Helianthemum nummularium, Ilex aquifolium, Impatiens gland, Larix decidua, Lonicera caprifolium, Malus, Mimulus gut, Olea europ, Ornithogalum umb, Pinus syl, Populus trem, Prunus cera, Quercus rob, Rock water, Rosa can, Salix vit, Scleranthus annnus, Sinapis arv, Ulex euro, Ulmus proc, Verbena, Vitis vin"
Klebsiella Pneumoniae,,,09PA36CT5R,"Bacillus Tetani, Chlamydia Trachomatis, Colibacillinum Cum Natrum Muriaticum, Klebsiella Pneumoniae, Mycobacterium Paratuberculosis, Mycoplasma Pneumoniae, Pneumococcinum, Salmonella Typhi Nosode, Staphylococcus Aureus, Streptococcus Viridans, Pyrogenium, Pertussinum, Streptococcus Agalactiae, Streptococcus Dysgalactiae, Streptococcus Mutans, Bacillus Cereus|Lac Vaccinum, Silicea, Aspergillus Niger, Babesia Microti, Borrelia Burgdorferi, Candida Albicans, Candida Parapsilosis, Chlamydia Trachomatis, Colibacillinum Cum Natrum Muriaticum, Cytomegalovirus Nosode, Ehrlichia Nosode, Herpes Simplex I and II Nosode, Human Papilloma Nosode, Klebsiella Pneumoniae, Mucor Racemosus, Mycobacterium Paratuberculosis, Pneumoccoccinum, Staphylococcus Aureus, Streptococcus Viridans, Epstein-Barr Virus Nosode, Herpes Zoster Nosode|Pneumonia Nosode|Bacti Sode|Klebsiella Pneumoniae, Enterococcus Faecalis, Pneumococcinum, Streptococcus Agalactiae, Streptococcus Mutans, Haemophilus Influenzae B, Staphylococcus Aureus, Streptococcus Viridans|Lappa Major, Taraxacum Officinale, Trifolium Pratense, Formalinum, Picricum Acidum, Anthracinum, Brucella Abortus, Klebsiella Pneumoniae, Mycoplasma Pneumoniae, Variolinum, Dibromoethane|Staphylococcus Aureus, Klebsiella Pneumoniae, Enterococcus Faecalis, Pneumococcinum, Streptococcus Agalactiae, Streptococcus Mutans, Haemophilus Influenzae B, Streptococcus Viridans|Aloe, Hydrastis Canadensis, Allium Sativum, Anthracinum, Bacillus Tetani (Clostridium Tetani), Brucella Abortus, Colibacillinum Cum Natrum Muriaticum, Klebsiella Pneumoniae, Mycoplasma Pneumoniae, Pneumococcinum, Proteus (Vulgaris) Pseudomonas Aeruginosa, Staphylococcus Aureus, Streptococcus Viridans, Staphysagria, Eucalyptol, Pyrogenium, Lac Caninum, Lac Vaccinum, Pertussinum, Bacillus Cereus, Clostridium Perfringens, Coxiella Burnetii (Q Fever), Rickettsia Nosode, Serratia Marcescens"
Glyphosate,,,4632WW1X5A,"Aspartame, Benzalkonium Chloride, Formalinum, Methylene Chloride, Methylparaben, Propylparaben, Sodium Benzoate, Sodium Citrate, Titanium Dioxide, Zincum Oxydatum, Arsenicum Album, Beta Vulgaris, Bisphenol A, Boldo, Chelidonium Majus, Cobaltum Metallicum, Cuprum Metallicum, Glyphosate, Iodium, Lycopodium Clavatum, Petroselinum Sativum, Phosphoricum Acidum, Selenium Metallicum, Taraxacum Officinale, Zincum Metallicum|Dulcamara, Echinacea (Angustifolia), Aesculus Hippocastanum, Antimonium Tartaricum, Ascorbicum Acidum, Coccus Cacti, Galium Aparine, Gentiana Lutea, Geranium Robertianum, Pulsatilla (Pratensis), Sarcolacticum Acidum, Conium Maculatum, Lymph Node (Suis), Sulphur, Glandula Suprarenalis Suis, L-Phenylalanine, Calcarea Phosphorica, Ferrum Phosphoricum, Hepar Suis, Hypothalamus Suis, Spleen (Suis), Cortisone Aceticum, Mercurius Solubilis, Baryta Carbonica, Glyphosate, Funiculus Umbilicalis Suis, Tonsil (Suis),|Acetone, Aluminium Metallicum, Antimonium Crudum, Arsenicum Metallicum, Baryta Muriatica, Cadmium Metallicum, Carbolicum Acidum, Chlorinum, chromium (Metallicum), Cuprum Metallicum, Ferrum Metallicum, Germanium Metallicum, Natrum Fluoratum, Plumbum Metallicum, Radium Bromatum, Vanadium Metallicum, Glyphosate Herbicide|Boldo, Carduus Marianus, Chelidonium Majus, Petroselinum Sativum, Taraxacum Officinale, Arsenicum Album, Bisphenol A, Cobaltum Metallicum, Cuprum Metallicum, Glyphosate, Iodium, Lycopodium Clavatum, Phosphoricum Acidum, Selenium Metallicum, Zincum Metallicum, Aspartame, Benzalkonium Chloride, Formalinum, Methylene Chloride, Methylparaben, Propylparaben, Sodium Benzoate, Sodium Citrate, Titanium Dioxide, Zincum Oxydatum|Detox III|Dulcamara, Echinacea (Angustifolia), Aesculus Hippocastanum, Antimonium Tartaricum, Ascorbicum Acidum, Coccus Cacti, Galium Aparine, Gentiana Lutea, Geranium Robertianum, Pulsatilla (Pratensis), Sarcolacticum Acidum, Conium Maculatum, Lymph Node (Suis), Sulphur, Glandula Suprarenalis Suis, L-Phenylalanine, Calcarea Phosphorica, Ferrum Phosphoricum, Hepar Suis, Hypothalamus Suis, Spleen (Suis), Cortisone Aceticum, Mercurius Solubilis, Baryta Carbonica, Glyphosate, Funiculus Umbilicalis Suis,Tonsil (Suis),|Alfalfa, Cinchona Officinalis, Zingiber Officinale, Hydrastis Canadensis, Barley (Grain), Carbo Vegetabilis, Glyphosate, Lycopodium Clavatum, Natrum Muriaticum, Nux Vomica, Oat (Grain), Pulsatilla (Vulgaris), Rye (Grain), Wheat (Grain), Gluten|Addex"
Nebivolol,,,030Y90569U,nebibolol
Juglans Nigra Pollen,,,,"JUGLANS CALIFORNICA POLLEN|Walnut, Black Juglans nigra|Black Walnut Pollen|Juglans nigra|Walnut Black Pollen|Walnut Mix|Black Pollen Walnut|JUGLANS REGIA POLLEN"
Liquidambar Styraciflua Pollen,,,,"Platanus occidentalis, Ulmus americana, Fagus grandifolia, Populus deltoides, Quercus rubra, Betula nigra, Carya ovata, Fraxinus americana, Acer saccharum and Liquidambar styraciflua|Sweet Gum Pollen|ULMUS AMERICANA POLLEN|Eastern 10 Tree Pollen Mix|PLATANUS OCCIDENTALIS POLLEN|Pollens - Trees, Gum, Sweet Liquidambar styraciflua|Sweetgum|BETULA NIGRA POLLEN"
Ambrosia Acanthicarpa Pollen,,,,"False Ragweed|Ambrosia acanthicarpa|False Ragweed Pollen|Ambrosia acanthicarpa, Ambrosia psilostachya|AMBROSIA PSILOSTACHYA POLLEN|Ragweed False Bur|Western Ragweed Mix|False Ragweed Bur"
Dihydroergotamine Mesylate,,,81AXN7R2QT,ATZUMI|Dihydroergotamine Mesylate Nasal|BREKIYA|Trudhesa
Ferric Bromide,,,9RDO128EH7,Ferrum Bromatum
Nuphar Luteum Root,,,714LIU3V6D,"Damiana, Galium, Glandula Suprarenalis, Hepar, Hypophysis, Korean Ginseng, Nuphar, Orchitinum, Phosphoricum ac, Populus Trem, Testosterone.|Arnica Montana, Avena Sativa, Caladium Seguinum, Carduus Marianus, Damiana, Galium Aparine, Glandula Suprarenalis Suis, Hepar Suis, Hypophysis Suis, Lycopodium Clavatum, Nuphar Luteum, Orchitinum, Panax Ginseng, Phosphoricum Acidum, Populus Tremuloides, Testosterone, Thuja Occidentalis, Thymus Suis, Thyroidinum Suis|Agnus Castus, Arnica Montana, Arsenicum Album, Aurum Muriaticum Natronatum, Avena Sativa, Baryta Carbonica, Caladium Seguinum, Calcarea Carbonica, Calcarea Fluorica, Calcarea Phosphorica, Calcarea Sulphurica, Glandula Suprarenalis Suis, Hypophysis Suis, Hypothalamus Suis, Kali Muriaticum, Kali Phosphoricum, Lycopodium Clavatum, Magnesia Phosphorica, Manganum Sulphuricum, Natrum Phosphoricum, Natrum Sulphuricum, Nuphar Luteum, Orchitinum (Suis), Pancreas Suis, Ruta Graveolens, Sabal Serrulata,|Empathy|Libido|Avena Sativa, Chlorophytum Borivilianum, Nuphar Luteum, Hypothalamus Suis, Orchitinum (Suis), Damiana, Selenium Metallicum, Staphysagria, Thuja Occidentalis|Nuphar Luteum|Agnus Castus, Arnica Montana, Avena Sativa, Caladium Seguinum, Carduus Marianus, Damiana, Galium Aparine, Glandula Suprarenalis Suis, Hepar Suis, Hypophysis Suis, Lycopodium Clavatum, Nuphar Luteum, Orchitinum (Suis), Panax Ginseng, Phosphoricum Acidum, Testosterone, Thuja Occidentalis, Thymus (Suis), Thyroidinum (Suis)"
Ruthenium Tribromide,,,VJ7MYGN19I,Ruthenium Bromatum
Dill,,,Y05PC4JZRH,Anethum Graveolens
Myosotis Arvensis Whole,,,C73BK97H5J,"GUNA-LYMPHO|Myosotis Combination|A14 DTX-LYMPH|apis mellifera - calendula officinalis flower - centella asiatica - dodecahydroxycyclohexane dihydrate - equisetum hyemale - fumaric acid - goldenseal - graphite - juglans regia leaf - levothyroxine - magnesium phosphate - malic acid - myosotis arvensis - phytolacca americana root - sarsaparilla - sodium diethyl oxalacetate - sodium pyruvate - sus scrofa capillary tissue - sus scrofa small intestine mucosa lymph follicle - sus scrofa vein - taraxacum officinale -|Teucrium Scorodonia, Veronica Officinalis, Equisetum Hyemale, Fumaria Officinalis, Geranium Robertianum, Nasturtium Aquaticum, Natrum Sulphuricum, Pinus Sylvestris, Gentiana Lutea, Sarsaparilla (Smilax Regelii), Scrophularia Nodosa, Myosotis Arvensis, Aranea Diadema, Juglans Regia, Calcarea Phosphorica, Ferrum Iodatum, Lymph Node (Suis), Thyroidinum (Suis)|Teucrium Scorodonia, Veronica Officinalis, Equisetum Hyemale, Fumaria Officinalis, Geranium Robertianum, Nasturtium Aquaticum, Natrum Sulphuricum, Pinus Sylvestris, Gentiana Lutea, Juglans Regia, Aranea Diadema, Sarsaparilla (Smilax Regelii), Ascorbicum Acidum, Quercetin, Scrophularia Nodosa, Myosotis Arvensis, Calcarea Phosphorica, Ferrum Iodatum, Thyroidinum (Suis), Gaertner Bacillus (Bach)|OHM Drainage Lymphatic|Juniperus Communis, Quercus Glandium Spiritus, Myosotis Arvensis, Natrum Sulphuricum, Ceanothus Americanus, Helianthus Annuus, Natrum Muriaticum, Phytolacca Decandra, Lymph Node (Suis), Spleen (Suis), Thymus (Suis), Chininum Arsenicosum, Adenosinum Triphosphoricum Dinatrum, Ubidecarenonum, Ferrum Metallicum, Succinum, Castanea Vesca, Apis Mellifica"
Pork Heart,,,X876KJM95L,"Circulapar|Blatta Americana, Cerebrum Suis, Cacao, Columbus Palumba, Heart (Suis), Diospyros Kaki, Formica Rufa, Hypothalamus Suis, Hypophysis Suis, Paloondo, NPY (Neuropeptide Y), Serotonin (Hydrochloride), Silicea, Sulphur, Veratrum Album, Salix Vitellina, Flos|Cactus Grandiflorus, L-Carnitine, Linum Usitatissimum, Strophanthus Hispidus, Borago Officinalis, Heart (Suis), Kali Carbonicum, Kali Nitricum, Thyroidinum (Suis), Adonis Vernalis, Digitalis Purpurea, Lycopus Virginicus|Quantum Harmony|Hordeum Vulgare, Hepar Suis, Heart (Suis), Torula Cerevisiae|Cactus Grandiflorus, Hamamelis Virginiana, Valeriana Officinalis, Arteria Suis, Heart (Suis), Arnica Montana, Aurum Metallicum, Baryta Muriatica, Cholesterinum, Lecithin, Magnesia Muriatica, Oxalicum Acidum, Phosphorus|Circulatone|Vascu-Pro T009"
Rheum Palmatum Root,,,G025DAL7CE,"Scutellaria Baicalensis Root, Coptis Japonica Root, Phellodendron Chinensis Bark, Gardenia Jasminoides Fruit, Rheum Palmatum Root|Alfalfa, Berberis Vulgaris, Rhamnus Purshiana, Rheum (Palmatum), Taraxacum Officinale, Hepar Bovine, Small Intestine (Suis), Aranea Diadema, Carbo Animalis, Carbo Vegetabilis, CINA, Mandragora Officinarum, Mercurius Solubilis, Selenium Metallicum, Spigelia Anthelmia, Veratrum Album, Bilirubin, Creatine, Creatinine, Indolum, Skatolum, Proteus (Mirabilis), Morgan Gaertner|Pneumoforce|Apnetem|Althaea Officinalis, Lobelia Inflata, Rheum (Palmatum), Verbascum Thapsus, Belladonna, Cuprum Aceticum, Drosera (Rotundifolia), Ipecacuanha, Spongia Tosta, Sticta Pulmonaria|RadDefense 2|Pancreaplex|Bronchiforce"
Air,,,K21NZZ5Y0B,Breathing Air|Enviro Detox|Enviro Detox 6009
Bivalirudin,,,TN9BEX005G,
Calcium,,,SY7Q814VUP,"ascorbic acid, cholecalciferol, .alpha.-tocopherol acetate, dl-, pyridoxine, folic acid, cyanocobalamin, calcium, ferrous fumarate, magnesium, doconexent|Pineal Liquescence 3030|GREAT CALCIUM|ascorbic acid, cholecalciferol, .alpha.-tocopherol acetate, dl-, pyridoxine, folic acid, calcium, ferrous fumarate, doconexent|Trace Mineral Cord|Met-Tox|Vitamin A, Vitamin C, Vitamin D, Vitamin E, Thiamine, Riboflavin, Niacin, Vitamin B6, Folic Acid, Vitamin B12, Calcium, Iron, Zinc, Copper|Pituistat"
Juniperus Virginiana Twig,,,532BCG080L,"Aralia Quinquefolia, Damiana, Hydrocotyle Asiatica, Sabal Serrulata, Thuja Occidentalis, Pareira Brava, Clematis Erecta, Conium Maculatum, Juniperus Virginiana, Pulsatilla (Vulgaris)|Echinacea (Angustifolia), Hydrocotyle Asiatica, Sabal Serrulata, Tabebuia Impetiginosa, Thuja Occidentalis, Astragalus Membranaceus, Glandula Suprarenalis Suis, Lymph Node (Suis), Zincum Gluconicum, Juniperus Virginiana, Mercurius Solubilis, Natrum Sulphuricum, Orchitinum (Suis), Prostate (Suis), Pulsatilla (Pratensis), Rhododendron Chrysanthum, Spongia Tosta, Calcarea Sulphurica, Lycopodium Clavatum, Phosphorus, Botulinum, Escherichia Coli, Proteus (Vulgaris), Pseudomonas Aeruginosa, Salmonella TyphiNosode|Androtox|D01 DRAINAGE COMPLEX|Pancreaforce|Apis mellifica, Echinacea, Hydrastis canadensis, Taraxacum officinale, Aconitum napellus, Aethusa cynapium, Agaricus muscarius, Aletris farinosa, Alfalfa, Allium cepa, Allium sativum, Ambrosia artemisiaefolia, Arsenicum album, Artemisia vulgaris, Arundo mauritanica, Avena sativa, Belladonna, Bellis perrenis, Bovista, Bromium, Bryonia, Caffeinum, Calcarea carbonica, Calluna vulgaris, flos, Capsicum annuum, Cat hair, Chamomilla, Chelidonium majus, Chenopodium anthelminticum, Cinnamomum|Scrofularoforce|Agnus Castus, Aralia Quinquefolia, Lycopodium Clavatum, Petroselinum Sativum, Sabal Serrulata, Urtica Dioica, Xanthoxylum Fraxineum, Pulsatilla (Vulgaris), Glandula Suprarenalis Suis, Hypophysis Suis, Orchitinum (Suis), Prostate (Suis), Clematis Erecta, Juniperus Virginiana"
Atriplex Canescens Pollen,,,26U0BU8G83,"Allergena Texas Trees|Allergena Zone 5 Kids Trees, Weeds and Grasses|Echinacea,Baptisia tinctoria, Hydrastis canadensis, Myrrha, Phytolacca decandra, Trigonella foenum-graecum, Texas Tree, Texas Weed, Texas Grass|Allergena Zone 9 Trees, Weeds and Grasses|Echinacea, Baptisia tinctoria, Hydrastis canadensis, Myrrha, Nasturtium aquaticum, Phytolacca decandra, Trigonella foenum-graecum, Zone 4 Tree, Zone 4 Weed, Zone 4 Grass|Echinacea,Baptisia tinctoria, Hydrastis canadensis, Myrrha, Phytolacca decandra, Trigonella foenum-graecum, Zone 7 Tree, Zone 7 Weed, Zone 7 Grass|Allergena Zone 8 Kids Trees, Weeds and Grasses|Echinacea,Baptisia tinctoria, Hydrastis canadensis, Myrrha, Phytolacca decandra, Trigonella foenum-graecum, Zone 8 Tree, Zone 8 Weed, Zone 8 Grass"
Hydroquinone,,,,"HYDROQUINONE, HOMOSALATE, OCTISALATE, ZINC OXIDE|Hydroquinone, Octisalate and Zinc Oxide|Obagi Nu-Derm System Normal-Dry Skin Transformation Kit|Obagi-C C-Rx System Normal-Oily Skin Intervention|Obagi Nu-Derm System Normal-Oily Skin Transformation|Obagi Nu-Derm System Normal-Dry Skin Transformation|Obagi-C C-Rx System Normal-Dry Skin Intervention|Obagi-C C-Rx system Normal-oily skin Intervention"
Picea Pungens Pollen,,,R9JBC6687X,"Allergena Texas Trees|Echinacea, Baptisia tinctoria, Hydrastis canadensis, Myrrha, Phytolacca decandra, Trigonella foenum-graecum, Zone 1 Tree, Zone 1 Weed, Zone 1 Grass|Allergena Zone 1 Kids Grasses, Trees and Weeds|Allergena Zone 5 Kids Trees, Weeds and Grasses|Echinacea,Baptisia tinctoria, Hydrastis canadensis, Myrrha, Phytolacca decandra, Trigonella foenum-graecum, Texas Tree, Texas Weed, Texas Grass|Echinacea, Baptisia tinctoria, Hydrastis canadensis, Myrrha, Nasturtium aquaticum, Phytolacca decandra, Trigonella foenum-graecum, Zone 4 Tree, Zone 4 Weed, Zone 4 Grass|Echinacea,Baptisia tinctoria, Hydrastis canadensis, Myrrha, Phytolacca decandra, Trigonella foenum-graecum, Zone 7 Tree, Zone 7 Weed, Zone 7 Grass|Allergena Zone 8 Kids Trees, Weeds and Grasses"
Aspergillus Fumigatus,,,,"ALTERNARIA ALTERNATA|Molds, Rusts and Smuts, Aspergillus fumigatus|Alternaria alternata and Aspergillus fumigatus|Alternaria/Hormodendrum Mix"
Dobutamine Hydrochloride,,,0WR771DJXV,Dobutamine in Dextrose|DOBUTAMINE|DOBUTAMINE IN DEXTROSE|Dobutamine Hydrochloride in Dextrose|Dobutamine|dobutamine
Technetium Tc-99M Sodium Pertechnetate,,,A0730CX801,Technetium Tc-99m|Ultra-Technekow V4|TechneLite|Technetium Tc99m Generator
Doxercalciferol,,,3DIZ9LF5Y9,
Arformoterol Tartrate,,,5P8VJ2I235,Arformoterol Tartrate Inhalation|Arformoterol Tartrate Inhalation Solution
Cytarabine,,,04079A1RDZ,(daunorubicin and cytarabine) liposome|VYXEOS
Calcium Oxalate Monohydrate,,,4PP86KK527,"Emotional Health Booster|C08 CALCIUM METABOLISM|Calcium Balance|Calcarea Oxalica|Para-BN|Parathyroid Booster|OP-P|Berb Vulg, Nat Oxalacet, Solidago Vir, Thlaspi.B.P., Stigmata Maydis, Calcarea Renalis, Parathormone"
Penicillium Chrysogenum Var. Chrysogenum,,,,"Mold Mix 1|PENICILLIUM NOTATUM|ALTERNARIA ALTERNATA|COCHLIOBOLUS SATIVUS|CLADOSPORIUM SPHAEROSPERMUM|Penicillium notatum|Penicillium chrysogenum|Alternaria alternata, Aspergillus niger, Bipolaris sorokiniana, Cladosporium sphaerospermum and Penicillium notatum"
Influenza B Virus B/Washington/02/2019 Antigen (Formaldehyde Inactivated),,,VEH9U90EHX,"Virimmune|Eucalyptus Globulus, Ipecacuanha, Aconitum Napellus, Adenoviren Nosode, Influenzinum 2021-2022, Bryonia (Alba), Eupatorium Perfoliatum, Gelsemium Sempervirens, Kreosotum, Veratrum Viride|Chelidonium Majus, Lobelia Inflata, Rumex Crispus, Sambucus Nigra, Senega Officinalis, Spongia Tosta, Taraxacum Officinale, Myristica Sebifera, Sticta Pulmonaria, Sulphur, Ustilago Maidis, Polyporus Officinalis, Candida Albicans, Carduus Marianus, Crotalus Horridus, Scrophularia Nodosa, Agaricus Muscarius, Bovista, Secale Cornutum, Anas Barbariae, Hepatis Et Cordis Extractum, Anthracinum, Arsenicum Album, Baptisia Tinctoria, Berberis Vulgaris, Botulinum, Dysentery Bacillus, Gaertner Bacillus (Bach),|Influenzinum 200C|Triticum Aestivum, Asparagus Officinalis, Berberis Vulgaris, Echinacea (Angustifolia), Kali Muriaticum, Petroselinum Sativum, Sabal Serrulata, Solidago Virgaurea, Taraxacum Officinale, Uva-Ursi, Barosma (Betulina), Eupatorium Purpureum, Kidney (Suis), Bryonia (Alba), Mercurius Corrosivus, Aluminum Metallicum, Antimonium Crudum, Argentum Metallicum, Arsenicum Album, Aurum Metallicum, Baryta Carbonica, Beryllium Metallicum, Bismuthum Metallicum, Boron, Bromium, Cadmium Metallicum, Cerium Metallicum,|Influenzinum (2021-2022)|Lymphastat V|Bio-Immune"
Mometasone Furoate Monohydrate,,,MTW0WEG809,mometasone furoate|Nasonex|Allergy|olopatadine hydrochloride and mometasone furoate|allergy|Leader Allergy Nasal|MOMETASONE FUROATE|topcare allergy
Sofosbuvir,,,WJ6CA3ZU8B,"ledipasvir and sofosbuvir|Velpatasvir and Sofosbuvir|Sovaldi|Ledipasvir and Sofosbuvir|SOFOSBUVIR, VELPATASVIR, and VOXILAPREVIR|Harvoni|Sofosbuvir and Velpatasvir|Vosevi"
Betula Papyrifera Pollen,,,3538FNV8AY,"Allergena Texas Trees|Allergena Zone 5 Kids Trees, Weeds and Grasses|Echinacea,Baptisia tinctoria, Hydrastis canadensis, Myrrha, Phytolacca decandra, Trigonella foenum-graecum, Texas Tree, Texas Weed, Texas Grass|Echinacea, Baptisia tinctoria, Hydrastis canadensis, Myrrha, Nasturtium aquaticum, Phytolacca decandra, Trigonella foenum-graecum, Zone 4 Tree, Zone 4 Weed, Zone 4 Grass|Allergena for Pets|Allergena Zone 3 Kids Trees, Weeds and Grasses|Allergena Zone 3 Trees, Weeds and Grasses|Hydrastis Canadensis, Kali Muriaticum, Gelsemium Sempervirens, Kali Bichromicum, Sabadilla, Histaminum, House Dust, Grass Mix, Trees Mix, Weeds Mix"
